Date;N1;N2;N3;N4;N5;E1;E2;Winner;Gain
2007-09-03;50;46;20;38;23;8;6;0;0
2007-09-03;43;25;3;2;48;9;6;0;15000000
2007-09-11;26;20;33;10;1;9;3;0;0
2007-09-11;31;30;23;18;15;1;7;0;0
2007-09-11;45;21;16;17;5;9;3;0;0
2007-09-11;33;44;34;14;8;11;9;0;0
2007-09-11;14;25;36;5;22;6;5;2;15000000
2007-09-14;33;44;1;46;47;7;3;0;0
2007-09-14;20;43;18;31;25;7;3;0;0
2007-09-14;33;29;27;23;34;5;8;0;0
2007-09-14;2;9;11;48;34;5;8;0;0
2007-09-14;33;29;5;9;11;7;9;0;15000000
2007-09-21;8;22;16;3;18;10;1;0;0
2007-09-21;32;33;49;2;37;9;12;0;0
2007-09-21;38;10;28;21;16;11;4;0;0
2007-09-21;6;13;7;28;44;4;9;0;0
2007-09-21;35;37;17;1;32;8;1;1;27247062
2007-09-28;28;7;30;27;37;12;2;0;0
2007-09-28;34;32;9;33;50;6;11;0;0
2007-09-28;38;20;32;47;15;12;4;0;0
2007-09-28;18;37;16;14;49;2;10;0;0
2007-09-28;22;34;44;30;35;4;5;0;130000000
2007-10-08;29;20;46;41;6;10;1;0;0
2007-10-08;26;35;33;27;6;8;1;0;0
2007-10-08;45;8;38;18;16;1;8;0;0
2007-10-08;34;14;25;7;5;9;10;0;0
2007-10-08;40;43;49;42;23;6;2;1;52630236
2007-10-19;15;37;50;42;25;1;5;0;0
2007-10-19;31;34;42;46;22;11;9;0;0
2007-10-19;4;25;38;27;39;12;4;0;0
2007-10-19;6;20;38;33;14;12;6;0;0
2007-10-19;7;18;34;35;40;7;8;0;15000000
2007-10-26;21;17;1;2;44;2;12;0;0
2007-10-26;10;47;5;22;9;8;2;0;0
2007-10-26;7;9;38;31;48;8;3;0;0
2007-10-26;25;6;40;29;22;5;8;0;0
2007-10-26;20;7;38;40;43;8;1;0;27610682
2007-11-05;27;46;10;41;22;7;1;0;0
2007-11-05;20;12;30;24;5;5;11;0;0
2007-11-05;37;7;25;6;41;7;3;0;0
2007-11-05;46;10;3;27;8;11;3;0;0
2007-11-05;12;26;49;7;29;6;2;3;53347664
2007-11-16;35;33;25;32;26;5;8;0;0
2007-11-16;50;45;22;36;23;11;12;0;0
2007-11-16;3;22;8;34;35;2;3;0;0
2007-11-16;5;49;32;22;50;3;1;0;0
2007-11-16;23;18;33;37;9;1;8;0;15000000
2007-11-23;40;28;24;47;18;4;7;0;0
2007-11-23;41;50;23;27;28;6;10;0;0
2007-11-23;16;20;27;33;36;6;12;0;0
2007-11-23;22;7;18;19;46;6;12;0;0
2007-11-23;22;2;48;29;10;9;3;1;27375964
2007-11-30;12;38;7;50;28;10;2;0;0
2007-11-30;15;11;13;45;2;4;12;0;0
2007-11-30;29;23;11;18;16;3;2;0;0
2007-11-30;11;6;38;7;49;9;6;0;0
2007-11-30;38;20;12;19;30;9;7;0;15000000
2007-12-01;47;44;35;24;16;9;11;0;0
2007-12-01;47;38;33;34;18;3;4;0;0
2007-12-01;4;24;37;25;40;8;7;0;0
2007-12-01;27;32;5;37;50;9;12;0;0
2007-12-01;14;8;25;19;11;3;5;1;15000000
2007-12-10;27;37;36;19;23;7;9;0;0
2007-12-10;50;4;45;24;38;9;5;0;0
2007-12-10;6;36;37;2;38;11;12;0;0
2007-12-10;41;6;2;3;26;4;2;0;0
2007-12-10;36;47;21;32;46;3;4;2;15000000
2007-12-14;24;40;16;32;19;3;10;0;0
2007-12-14;22;23;1;16;18;3;2;0;0
2007-12-14;9;4;19;29;37;12;11;0;0
2007-12-14;45;36;5;26;13;1;7;0;0
2007-12-14;8;30;36;25;44;4;3;0;15000000
2007-12-21;5;26;25;41;1;7;11;0;0
2007-12-21;13;27;20;2;46;3;6;0;0
2007-12-21;40;37;35;18;43;5;6;0;0
2007-12-21;31;14;43;8;34;6;12;0;0
2007-12-21;37;7;44;28;9;7;6;1;27716872
2007-12-28;45;50;30;6;33;11;8;0;0
2007-12-28;47;43;25;9;13;12;3;0;0
2007-12-28;1;43;18;15;37;7;5;0;0
2007-12-28;5;15;13;7;21;6;8;0;0
2007-12-28;45;31;20;22;21;9;7;0;15000000
2008-01-02;14;24;27;3;49;11;7;0;0
2008-01-02;49;4;46;13;7;12;2;0;0
2008-01-02;4;21;2;23;29;9;6;0;0
2008-01-02;18;12;27;47;25;3;6;0;0
2008-01-02;30;49;45;47;22;4;9;0;15000000
2008-01-08;16;44;1;48;42;11;8;0;0
2008-01-08;50;3;19;45;22;10;4;0;0
2008-01-08;10;11;29;13;22;9;10;0;0
2008-01-08;37;50;30;13;6;12;3;0;0
2008-01-08;25;40;22;50;1;1;8;0;27010082
2008-01-18;3;6;47;5;44;9;7;0;0
2008-01-18;48;15;38;13;37;3;7;0;0
2008-01-18;33;9;44;41;49;9;1;0;0
2008-01-18;39;23;7;30;49;1;7;0;0
2008-01-18;46;40;16;14;23;8;4;0;57437748
2008-01-25;42;39;30;15;3;9;2;0;0
2008-01-25;8;19;29;22;9;1;4;0;0
2008-01-25;2;26;30;15;13;1;12;0;0
2008-01-25;34;30;7;20;5;2;11;0;0
2008-01-25;2;19;9;45;6;7;8;1;76611580
2008-02-05;14;12;6;23;28;1;12;0;0
2008-02-05;12;18;39;34;13;1;11;0;0
2008-02-05;9;18;27;28;6;11;2;0;0
2008-02-05;17;29;42;9;20;5;1;0;0
2008-02-05;26;48;45;37;2;8;4;0;27290983
2008-02-15;16;13;18;43;45;1;3;0;0
2008-02-15;35;2;26;17;25;1;11;0;0
2008-02-15;25;47;23;39;8;8;11;0;0
2008-02-15;29;49;41;34;42;9;2;0;0
2008-02-15;27;45;12;29;46;7;4;0;15000000
2008-02-22;34;35;24;3;11;12;3;0;0
2008-02-22;37;17;4;27;12;7;10;0;0
2008-02-22;50;25;31;45;42;2;6;0;0
2008-02-22;40;18;14;9;5;1;8;0;0
2008-02-22;46;50;4;27;32;8;9;1;28912566
2008-02-29;39;46;24;21;23;3;1;0;0
2008-02-29;50;33;11;35;18;10;11;0;0
2008-02-29;40;47;42;27;1;2;10;0;0
2008-02-29;37;26;14;47;4;7;5;0;0
2008-02-29;37;47;49;40;12;9;2;1;15000000
2008-03-10;17;22;33;9;25;2;6;0;0
2008-03-10;39;26;10;28;14;7;5;0;0
2008-03-10;6;10;11;26;17;6;3;0;0
2008-03-10;9;34;47;46;43;4;3;0;0
2008-03-10;4;38;13;19;23;2;3;0;15000000
2008-03-14;25;48;14;35;4;2;10;0;0
2008-03-14;11;14;5;39;30;5;7;0;0
2008-03-14;35;50;46;14;2;8;10;0;0
2008-03-14;3;34;33;21;29;1;8;0;0
2008-03-14;13;48;35;21;25;4;8;1;28239959
2008-03-21;34;38;20;41;9;8;11;0;0
2008-03-21;21;40;47;41;44;4;2;0;0
2008-03-21;5;11;40;22;27;8;6;0;0
2008-03-21;23;20;14;16;41;4;12;0;0
2008-03-21;10;2;22;18;36;6;4;1;15000000
2008-03-28;40;45;35;14;49;9;7;0;0
2008-03-28;6;9;39;37;42;12;5;0;0
2008-03-28;38;17;6;40;4;1;10;0;0
2008-03-28;24;22;33;32;6;1;5;0;0
2008-03-28;39;9;29;5;17;3;6;0;15000000
2008-04-01;37;50;44;41;11;1;7;0;0
2008-04-01;11;48;45;49;24;9;7;0;0
2008-04-01;34;50;47;7;30;8;7;0;0
2008-04-01;3;28;8;36;42;11;2;0;0
2008-04-01;41;24;10;12;25;3;5;0;26917710
2008-04-04;39;18;35;20;44;2;10;0;0
2008-04-04;36;29;42;27;8;4;3;0;0
2008-04-04;9;38;47;36;42;12;7;0;0
2008-04-04;2;19;5;11;3;2;7;0;0
2008-04-04;18;37;47;13;11;6;1;0;28004694
2008-04-07;28;9;1;7;18;10;12;0;0
2008-04-07;31;12;9;5;3;4;9;0;0
2008-04-07;49;31;30;46;38;9;3;0;0
2008-04-07;41;38;47;3;10;11;5;0;0
2008-04-07;19;22;48;7;27;7;5;1;15000000
2008-04-18;46;27;28;24;9;3;11;0;0
2008-04-18;30;40;32;20;18;11;3;0;0
2008-04-18;45;6;35;36;34;6;10;0;0
2008-04-18;12;35;1;31;25;9;8;0;0
2008-04-18;27;6;7;50;3;5;9;1;58367681
2008-04-25;33;36;41;12;28;5;8;0;0
2008-04-25;6;23;33;37;25;4;11;0;0
2008-04-25;11;29;13;31;10;1;5;0;0
2008-04-25;48;45;32;10;1;1;5;0;0
2008-04-25;4;30;26;19;27;8;3;0;15000000
2008-05-09;15;23;22;17;41;12;8;0;0
2008-05-09;48;45;34;30;38;9;1;0;0
2008-05-09;4;34;26;41;6;6;7;0;0
2008-05-09;36;4;32;1;34;4;6;0;0
2008-05-09;17;12;39;16;7;3;8;2;119349706
2008-05-12;16;32;34;13;2;7;6;0;0
2008-05-12;33;40;24;10;21;12;1;0;0
2008-05-12;48;14;27;6;34;5;4;0;0
2008-05-12;21;11;44;30;18;11;7;0;0
2008-05-12;35;8;21;45;4;5;8;1;15000000
2008-05-16;40;17;22;36;27;8;9;0;0
2008-05-16;1;21;5;17;43;10;11;0;0
2008-05-16;27;1;9;30;21;4;10;0;0
2008-05-16;9;17;6;42;43;1;8;0;0
2008-05-16;6;38;9;25;15;4;9;1;55609411
2008-05-23;49;40;24;36;7;11;5;0;0
2008-05-23;32;28;40;44;13;9;11;0;0
2008-05-23;13;38;3;32;7;4;11;0;0
2008-05-23;50;24;12;28;47;1;6;0;0
2008-05-23;5;38;9;19;21;1;7;4;15000000
2008-05-30;7;6;28;23;42;1;5;0;0
2008-05-30;40;48;9;25;20;4;6;0;0
2008-05-30;41;13;50;39;31;6;11;0;0
2008-05-30;4;48;15;34;30;7;3;0;0
2008-05-30;14;20;49;7;5;8;2;1;15000000
2008-06-06;21;2;16;6;11;4;1;0;0
2008-06-06;26;39;2;12;45;1;5;0;0
2008-06-06;3;35;39;45;41;6;10;0;0
2008-06-06;42;16;43;35;41;9;12;0;0
2008-06-06;21;40;19;50;7;2;9;0;15000000
2008-06-13;6;49;23;17;29;10;12;0;0
2008-06-13;42;47;32;7;46;10;9;0;0
2008-06-13;28;23;31;24;35;10;6;0;0
2008-06-13;2;8;41;16;23;8;6;0;0
2008-06-13;16;37;44;50;13;9;1;0;29947069
2008-06-20;20;28;49;26;39;2;7;0;0
2008-06-20;7;31;13;42;22;4;1;0;0
2008-06-20;43;19;47;29;48;1;10;0;0
2008-06-20;44;39;35;6;8;8;10;0;0
2008-06-20;11;8;36;37;45;3;5;0;43334864
2008-06-27;29;7;49;21;26;5;10;0;0
2008-06-27;9;44;48;1;24;11;4;0;0
2008-06-27;28;36;44;40;41;1;9;0;0
2008-06-27;35;4;27;47;16;11;6;0;0
2008-06-27;20;44;5;50;26;5;7;1;58278337
2008-07-03;23;27;45;6;26;6;2;0;0
2008-07-03;3;30;33;25;9;7;12;0;0
2008-07-03;8;15;23;19;26;11;4;0;0
2008-07-03;17;36;10;40;47;4;7;0;0
2008-07-03;14;17;7;35;2;6;1;0;15000000
2008-07-11;30;41;13;5;42;4;1;0;0
2008-07-11;33;3;6;43;26;10;8;0;0
2008-07-11;3;17;15;2;11;10;12;0;0
2008-07-11;11;13;23;15;24;9;2;0;0
2008-07-11;9;1;17;12;18;3;4;1;15000000
2008-07-18;23;13;26;24;49;1;6;0;0
2008-07-18;37;12;43;32;50;5;9;0;0
2008-07-18;27;9;31;49;29;9;6;0;0
2008-07-18;29;15;8;34;42;4;10;0;0
2008-07-18;16;14;44;10;29;6;5;1;15000000
2008-07-25;32;14;21;29;8;10;9;0;0
2008-07-25;14;20;34;25;15;9;6;0;0
2008-07-25;47;46;17;25;15;5;3;0;0
2008-07-25;26;15;33;18;3;4;11;0;0
2008-07-25;29;7;15;24;11;7;2;0;15000000
2008-08-02;30;43;14;20;37;2;7;0;0
2008-08-02;24;50;43;8;33;9;1;0;0
2008-08-02;18;19;26;10;44;10;6;0;0
2008-08-02;33;24;10;8;44;5;10;0;0
2008-08-02;17;38;28;44;30;1;4;0;130000000
2008-08-08;18;49;19;29;32;6;5;0;0
2008-08-08;11;33;15;1;5;12;10;0;0
2008-08-08;16;42;4;29;1;9;4;0;0
2008-08-08;24;32;4;23;5;8;3;0;0
2008-08-08;15;5;16;45;4;7;4;0;40358795
2008-08-15;18;20;11;37;35;9;4;0;0
2008-08-15;11;32;23;36;37;10;6;0;0
2008-08-15;18;2;48;11;15;3;5;0;0
2008-08-15;26;11;5;2;14;1;11;0;0
2008-08-15;18;11;17;26;31;6;5;0;54127607
2008-08-22;17;50;12;40;19;1;3;0;0
2008-08-22;23;13;21;1;41;12;11;0;0
2008-08-22;8;46;37;43;23;8;10;0;0
2008-08-22;39;45;22;4;40;9;6;0;0
2008-08-22;50;27;29;39;7;7;5;0;70754953
2008-08-29;35;9;1;29;3;7;12;0;0
2008-08-29;23;42;9;39;20;10;1;0;0
2008-08-29;34;40;32;15;2;8;1;0;0
2008-08-29;5;17;19;40;47;2;6;0;0
2008-08-29;2;20;37;25;39;8;5;0;91223351
2008-09-05;18;23;20;41;8;4;10;0;0
2008-09-05;38;25;1;24;37;12;7;0;0
2008-09-05;35;48;36;13;7;12;6;0;0
2008-09-05;22;18;19;28;25;11;9;0;0
2008-09-05;8;9;42;40;45;7;6;0;40624869
2008-09-19;10;11;47;46;43;5;4;0;0
2008-09-19;39;20;41;8;40;3;12;0;0
2008-09-19;1;11;29;6;43;7;6;0;0
2008-09-19;24;17;49;44;1;6;9;0;0
2008-09-19;14;16;19;31;20;9;6;0;15000000
2008-09-26;32;38;24;21;18;11;2;0;0
2008-09-26;30;6;4;16;20;11;9;0;0
2008-09-26;16;50;3;22;13;11;10;0;0
2008-09-26;10;35;14;43;25;8;6;0;0
2008-09-26;31;29;33;14;37;2;1;0;130000000
2008-10-10;5;14;43;26;48;6;10;0;0
2008-10-10;30;39;49;11;17;9;7;0;0
2008-10-10;42;12;11;8;30;8;1;0;0
2008-10-10;14;47;27;7;31;11;8;0;0
2008-10-10;15;31;22;4;41;6;1;1;29068081
2008-10-17;25;42;21;43;3;2;9;0;0
2008-10-17;12;38;40;43;31;11;10;0;0
2008-10-17;9;3;30;12;42;2;10;0;0
2008-10-17;32;50;33;26;16;12;3;0;0
2008-10-17;50;12;10;3;42;1;5;0;15000000
2008-10-24;47;25;15;37;42;10;11;0;0
2008-10-24;36;29;5;22;9;12;5;0;0
2008-10-24;31;18;38;34;10;10;2;0;0
2008-10-24;24;33;19;46;5;5;4;0;0
2008-10-24;45;7;15;16;17;6;9;0;28282482
2008-10-31;18;41;9;2;45;6;11;0;0
2008-10-31;49;24;35;30;36;1;4;0;0
2008-10-31;43;25;9;15;11;6;12;0;0
2008-10-31;46;50;48;2;17;8;2;0;0
2008-10-31;34;25;3;41;18;5;2;2;42831306
2008-11-01;4;34;29;16;30;2;12;0;0
2008-11-01;45;23;18;48;37;2;9;0;0
2008-11-01;1;33;28;15;50;4;3;0;0
2008-11-01;13;7;23;40;42;6;1;0;0
2008-11-01;24;36;50;8;49;4;8;0;40754255
2008-11-04;40;28;4;49;19;1;11;0;0
2008-11-04;28;31;6;3;8;10;3;0;0
2008-11-04;46;43;33;48;21;11;3;0;0
2008-11-04;24;36;33;25;50;3;1;0;0
2008-11-04;50;30;25;45;6;5;7;0;42346692
2008-11-07;43;11;48;1;37;12;7;0;0
2008-11-07;3;30;28;9;45;5;2;0;0
2008-11-07;46;5;43;39;48;9;8;0;0
2008-11-07;23;42;38;2;37;8;10;0;0
2008-11-07;37;19;11;13;9;3;4;1;15000000
2008-11-14;5;4;20;25;15;7;12;0;0
2008-11-14;20;48;41;36;18;5;11;0;0
2008-11-14;49;13;8;42;47;8;4;0;0
2008-11-14;44;11;15;21;39;3;10;0;0
2008-11-14;14;26;10;8;21;4;3;1;15000000
2008-11-21;14;48;6;25;1;10;7;0;0
2008-11-21;20;23;36;15;12;11;12;0;0
2008-11-21;22;12;20;49;34;5;7;0;0
2008-11-21;29;31;14;30;18;7;6;0;0
2008-11-21;50;49;21;9;14;8;3;0;15000000
2008-11-28;32;22;13;46;23;4;6;0;0
2008-11-28;8;36;20;32;4;8;2;0;0
2008-11-28;16;13;42;6;23;4;8;0;0
2008-11-28;2;35;19;7;34;11;5;0;0
2008-11-28;8;25;11;41;16;4;2;1;28044446
2008-12-09;5;50;29;41;23;4;5;0;0
2008-12-09;21;28;47;29;44;2;5;0;0
2008-12-09;5;31;25;28;41;11;3;0;0
2008-12-09;27;4;6;40;35;4;10;0;0
2008-12-09;23;33;37;19;50;7;3;1;15000000
2008-12-12;37;10;15;44;8;1;12;0;0
2008-12-12;16;8;2;18;12;2;11;0;0
2008-12-12;50;42;18;32;34;4;3;0;0
2008-12-12;32;4;36;29;10;1;5;0;0
2008-12-12;2;19;42;28;49;7;2;2;15000000
2008-12-19;7;3;37;48;31;12;2;0;0
2008-12-19;9;12;21;7;28;12;11;0;0
2008-12-19;6;13;35;17;41;9;1;0;0
2008-12-19;40;17;1;49;32;1;8;0;0
2008-12-19;29;50;46;28;40;5;7;0;15000000
2008-12-26;8;12;22;29;27;2;8;0;0
2008-12-26;4;24;3;44;33;1;8;0;0
2008-12-26;20;9;15;13;12;7;11;0;0
2008-12-26;8;28;16;7;1;1;12;0;0
2008-12-26;44;26;2;1;50;1;7;0;26758047
2009-01-05;28;9;19;22;40;8;1;0;0
2009-01-05;44;39;34;49;46;5;11;0;0
2009-01-05;33;34;41;2;45;8;5;0;0
2009-01-05;44;34;21;19;11;1;6;0;0
2009-01-05;38;47;31;19;5;3;5;0;98731551
2009-01-16;14;2;22;40;26;2;9;0;0
2009-01-16;18;28;36;49;48;3;7;0;0
2009-01-16;10;23;7;34;26;3;1;0;0
2009-01-16;7;47;23;19;20;12;4;0;0
2009-01-16;50;22;17;3;49;3;6;1;15000000
2009-01-23;41;19;31;33;24;1;3;0;0
2009-01-23;32;20;19;1;42;10;2;0;0
2009-01-23;21;31;32;19;14;2;5;0;0
2009-01-23;32;13;15;20;3;4;10;0;0
2009-01-23;36;49;33;40;32;2;8;0;15000000
2009-01-30;29;33;11;4;40;3;8;0;0
2009-01-30;20;38;24;9;43;11;1;0;0
2009-01-30;23;31;6;46;24;4;7;0;0
2009-01-30;45;43;22;7;3;10;2;0;0
2009-01-30;4;34;35;46;29;5;8;1;28407448
2009-02-01;3;10;7;42;8;7;8;0;0
2009-02-01;22;49;44;11;12;6;3;0;0
2009-02-01;22;31;1;28;10;11;6;0;0
2009-02-01;11;10;39;40;8;9;6;0;0
2009-02-01;48;30;29;37;36;1;6;0;40425333
2009-02-10;3;31;24;5;12;11;9;0;0
2009-02-10;27;14;2;4;1;3;9;0;0
2009-02-10;25;31;40;45;8;6;1;0;0
2009-02-10;18;33;37;6;14;7;2;0;0
2009-02-10;44;29;24;23;22;5;1;0;15000000
2009-02-13;1;15;6;32;12;3;4;0;0
2009-02-13;14;27;43;39;17;9;4;0;0
2009-02-13;6;1;2;29;22;11;12;0;0
2009-02-13;20;19;14;1;8;11;9;0;0
2009-02-13;33;36;40;22;42;1;2;0;15000000
2009-02-20;35;11;10;8;38;2;1;0;0
2009-02-20;14;8;36;4;46;10;5;0;0
2009-02-20;9;37;42;26;23;12;7;0;0
2009-02-20;21;50;10;17;1;1;8;0;0
2009-02-20;13;48;9;12;14;1;2;0;28117227
2009-02-27;23;36;37;19;16;11;12;0;0
2009-02-27;48;2;6;31;17;8;1;0;0
2009-02-27;2;26;42;50;11;11;10;0;0
2009-02-27;39;23;42;22;27;10;7;0;0
2009-02-27;9;44;5;37;45;9;6;0;43037732
2009-03-04;22;35;15;43;3;8;11;0;0
2009-03-04;3;2;46;31;37;3;12;0;0
2009-03-04;20;31;9;34;38;12;11;0;0
2009-03-04;6;48;44;37;43;12;4;0;0
2009-03-04;46;24;32;20;2;1;9;0;28308420
2009-03-07;12;37;29;17;47;1;12;0;0
2009-03-07;42;31;30;22;35;2;9;0;0
2009-03-07;3;2;45;37;38;2;3;0;0
2009-03-07;22;10;14;49;33;1;10;0;0
2009-03-07;29;47;46;34;21;6;8;0;28040956
2009-03-13;23;37;12;49;17;8;6;0;0
2009-03-13;38;12;2;41;9;3;11;0;0
2009-03-13;9;31;37;42;6;1;10;0;0
2009-03-13;10;14;48;28;41;2;7;0;0
2009-03-13;36;42;26;12;24;1;4;0;16009561
2009-03-20;4;41;1;35;50;8;7;0;0
2009-03-20;36;38;5;13;25;1;3;0;0
2009-03-20;30;25;14;10;3;10;11;0;0
2009-03-20;10;29;3;42;24;4;9;0;0
2009-03-20;31;12;35;23;16;4;6;2;29717504
2009-03-27;11;1;28;19;9;10;2;0;0
2009-03-27;50;13;36;14;10;3;9;0;0
2009-03-27;9;27;44;12;50;10;2;0;0
2009-03-27;17;41;3;31;5;4;6;0;0
2009-03-27;25;42;36;33;38;6;7;0;15000000
2009-04-09;36;12;18;9;44;10;12;0;0
2009-04-09;27;17;43;39;29;12;4;0;0
2009-04-09;16;30;11;6;40;4;1;0;0
2009-04-09;12;33;41;39;27;7;4;0;0
2009-04-09;20;39;6;9;38;9;3;0;28509295
2009-04-12;29;21;2;32;47;10;2;0;0
2009-04-12;46;42;30;50;26;1;4;0;0
2009-04-12;15;39;33;29;13;11;5;0;0
2009-04-12;23;1;9;11;28;8;3;0;0
2009-04-12;25;30;19;18;44;3;1;0;29071578
2009-04-17;8;49;36;41;10;11;5;0;0
2009-04-17;44;43;10;35;23;2;11;0;0
2009-04-17;2;25;30;32;5;8;2;0;0
2009-04-17;32;46;26;33;34;9;12;0;0
2009-04-17;7;4;21;44;47;1;5;0;58530802
2009-04-24;12;34;33;27;18;3;6;0;0
2009-04-24;49;15;45;6;38;8;7;0;0
2009-04-24;35;21;49;6;48;10;5;0;0
2009-04-24;46;43;6;39;41;10;5;0;0
2009-04-24;21;4;24;14;41;5;8;0;77000542
2009-05-06;18;49;4;28;46;6;1;0;0
2009-05-06;21;16;5;45;20;11;12;0;0
2009-05-06;42;37;40;23;25;6;2;0;0
2009-05-06;40;11;34;35;31;6;4;0;0
2009-05-06;35;19;40;26;11;2;5;0;42859330
2009-05-15;28;14;17;41;9;10;12;0;0
2009-05-15;50;17;30;25;47;6;12;0;0
2009-05-15;38;23;50;24;45;11;1;0;0
2009-05-15;25;11;15;12;33;12;10;0;0
2009-05-15;19;8;42;18;20;5;9;1;15000000
2009-05-22;25;50;3;1;34;12;5;0;0
2009-05-22;25;12;32;37;45;11;9;0;0
2009-05-22;1;3;31;50;4;10;9;0;0
2009-05-22;36;11;19;17;28;7;5;0;0
2009-05-22;43;4;14;33;13;6;1;0;15000000
2009-05-29;30;34;1;35;17;6;9;0;0
2009-05-29;18;15;16;21;40;8;3;0;0
2009-05-29;26;40;11;2;28;6;10;0;0
2009-05-29;44;4;17;1;11;10;9;0;0
2009-05-29;30;47;2;37;5;6;3;0;28394418
2009-06-02;10;24;45;29;40;9;11;0;0
2009-06-02;46;29;45;22;35;4;7;0;0
2009-06-02;5;11;17;1;37;6;8;0;0
2009-06-02;1;38;17;13;49;4;9;0;0
2009-06-02;36;30;20;40;10;3;5;2;15000000
2009-06-03;31;32;38;28;8;2;3;0;0
2009-06-03;25;6;47;12;26;7;2;0;0
2009-06-03;43;23;7;20;27;6;12;0;0
2009-06-03;29;24;20;42;27;5;4;0;0
2009-06-03;13;35;25;17;19;5;6;2;100000000
2009-06-11;46;6;25;26;49;12;10;0;0
2009-06-11;47;16;35;30;9;8;2;0;0
2009-06-11;37;44;32;49;28;1;5;0;0
2009-06-11;10;45;35;42;14;7;12;0;0
2009-06-11;19;43;45;34;11;5;9;2;102199675
2009-06-19;34;17;28;8;30;2;8;0;0
2009-06-19;9;14;34;37;42;2;8;0;0
2009-06-19;8;37;12;36;5;8;1;0;0
2009-06-19;49;14;44;28;34;5;3;0;0
2009-06-19;20;17;16;4;29;7;5;1;15000000
2009-06-26;11;6;38;35;42;8;7;0;0
2009-06-26;31;49;19;27;15;5;7;0;0
2009-06-26;25;33;21;38;12;3;5;0;0
2009-06-26;13;37;35;30;49;8;7;0;0
2009-06-26;21;6;11;39;30;8;2;0;15000000
2009-07-08;48;13;31;7;27;9;1;0;0
2009-07-08;7;30;50;27;44;10;3;0;0
2009-07-08;37;8;30;25;10;4;12;0;0
2009-07-08;12;11;2;6;42;8;9;0;0
2009-07-08;22;10;31;24;20;7;2;0;41938302
2009-07-17;46;35;49;28;20;9;10;0;0
2009-07-17;16;30;8;38;4;10;7;0;0
2009-07-17;23;30;37;32;6;12;8;0;0
2009-07-17;29;44;20;25;18;6;8;0;0
2009-07-17;17;50;8;2;32;3;7;1;57528118
2009-07-24;31;46;20;4;13;11;5;0;0
2009-07-24;45;19;12;3;27;5;11;0;0
2009-07-24;41;4;10;39;26;10;6;0;0
2009-07-24;29;25;4;23;26;10;4;0;0
2009-07-24;15;47;35;25;14;9;5;0;15000000
2009-07-31;35;7;42;12;21;4;10;0;0
2009-07-31;34;22;26;1;36;1;10;0;0
2009-07-31;44;26;32;43;33;2;4;0;0
2009-07-31;17;31;1;19;13;1;8;0;0
2009-07-31;26;9;20;21;5;6;3;0;28001223
2009-08-05;1;2;26;23;49;3;10;0;0
2009-08-05;17;2;10;40;21;6;1;0;0
2009-08-05;13;37;10;1;50;12;9;0;0
2009-08-05;14;20;45;6;12;11;7;0;0
2009-08-05;4;29;23;31;24;9;8;1;126231764
2009-08-14;46;49;41;5;11;4;3;0;0
2009-08-14;8;35;5;41;6;6;2;0;0
2009-08-14;14;40;30;8;12;3;4;0;0
2009-08-14;10;8;37;21;17;8;10;0;0
2009-08-14;30;5;8;49;24;9;3;0;57349944
2009-08-21;17;42;44;27;20;9;3;0;0
2009-08-21;2;30;48;4;1;5;9;0;0
2009-08-21;7;45;20;1;6;6;8;0;0
2009-08-21;3;35;2;24;21;10;8;0;0
2009-08-21;16;42;31;7;4;5;3;2;75140659
2009-08-28;22;24;45;19;48;11;10;0;0
2009-08-28;39;14;48;41;7;11;1;0;0
2009-08-28;6;31;12;21;7;4;9;0;0
2009-08-28;30;28;14;46;47;8;11;0;0
2009-08-28;37;41;49;36;8;7;5;0;15000000
2009-09-01;43;45;40;31;22;12;7;0;0
2009-09-01;47;21;5;49;44;7;12;0;0
2009-09-01;23;25;20;1;29;10;3;0;0
2009-09-01;32;16;30;29;2;10;9;0;0
2009-09-01;22;7;15;28;48;4;1;1;57199762
2009-09-10;10;44;33;20;15;1;6;0;0
2009-09-10;16;15;33;23;22;8;10;0;0
2009-09-10;29;23;49;44;30;11;4;0;0
2009-09-10;2;9;6;32;17;3;6;0;0
2009-09-10;29;11;46;7;50;4;7;0;29041468
2009-09-18;23;38;7;6;25;7;12;0;0
2009-09-18;8;27;6;18;29;9;10;0;0
2009-09-18;21;37;46;33;47;12;11;0;0
2009-09-18;23;27;1;21;43;11;3;0;0
2009-09-18;30;16;41;38;6;2;4;1;100000000
2009-09-25;2;13;21;33;10;12;9;0;0
2009-09-25;24;46;21;39;11;11;4;0;0
2009-09-25;49;41;7;20;30;4;2;0;0
2009-09-25;27;26;29;11;2;5;8;0;0
2009-09-25;6;21;18;17;34;9;3;1;15000000
2009-10-04;44;17;12;24;10;4;1;0;0
2009-10-04;12;41;6;4;29;12;7;0;0
2009-10-04;21;41;4;28;2;9;10;0;0
2009-10-04;39;31;5;44;3;10;7;0;0
2009-10-04;37;14;9;46;16;2;4;0;42292286
2009-10-07;38;47;41;8;11;6;4;0;0
2009-10-07;22;5;37;32;2;6;4;0;0
2009-10-07;9;47;13;49;8;12;5;0;0
2009-10-07;31;20;23;42;29;4;3;0;0
2009-10-07;42;20;6;16;46;1;6;0;42207030
2009-10-16;23;44;30;11;12;1;10;0;0
2009-10-16;11;3;16;33;38;9;1;0;0
