Date;N1;N2;N3;N4;N5;E1;E2;Winner;Gain;Result
2020-12-29;02;13;16;19;23;01;08;0;0;lose
2020-12-25;16;21;27;30;32;3;5;0;0;win
2020-12-25;04;12;13;37;38;07;11;0;0;lose
2020-12-25;03;10;15;37;42;06;10;0;0;lose
2020-12-25;01;04;20;38;42;04;11;0;0;lose
2020-12-25;03;06;32;45;47;02;11;0;0;lose
2020-12-22;2;10;16;42;50;4;11;1;41000000;win
2020-12-22;01;16;26;38;48;08;09;0;0;lose
2020-12-22;08;23;30;48;50;03;11;0;0;lose
2020-12-22;09;10;20;31;38;09;10;0;0;lose
2020-12-22;09;26;29;46;47;03;05;0;0;lose
2020-12-18;2;3;13;17;21;7;8;0;30000000;win
2020-12-18;08;30;32;37;47;02;07;0;0;lose
2020-12-18;05;11;15;31;48;02;05;0;0;lose
2020-12-18;24;25;34;47;48;06;11;0;0;lose
2020-12-18;01;04;19;45;46;07;08;0;0;lose
2020-12-15;9;13;21;29;35;1;2;0;0;win
2020-12-15;04;25;43;45;46;01;12;0;0;lose
2020-12-15;14;21;25;29;40;09;11;0;0;lose
2020-12-15;05;17;19;37;43;09;12;0;0;lose
2020-12-15;26;30;34;35;41;02;05;0;0;lose
2020-12-11;6;9;13;24;41;3;12;1;200000000;win
2020-12-11;07;11;25;43;46;06;10;0;0;lose
2020-12-11;01;10;15;25;47;04;08;0;0;lose
2020-12-11;18;26;27;33;45;05;11;0;0;lose
2020-12-11;01;11;18;20;33;06;12;0;0;lose
2020-12-08;1;4;21;24;46;2;12;0;200000000;win
2020-12-08;10;29;37;48;49;06;08;0;0;lose
2020-12-08;11;19;21;36;50;03;05;0;0;lose
2020-12-08;08;29;36;47;49;11;12;0;0;lose
2020-12-08;04;06;17;28;36;02;06;0;0;lose
2020-12-04;14;20;27;34;38;1;11;0;200000000;win
2020-12-04;11;17;18;31;47;04;07;0;0;lose
2020-12-04;03;05;13;17;34;09;11;0;0;lose
2020-12-04;18;24;41;46;50;05;12;0;0;lose
2020-12-04;02;03;21;25;46;03;10;0;0;lose
2020-12-01;14;20;29;47;49;4;12;0;178000000;win
2020-12-01;09;16;17;28;30;02;03;0;0;lose
2020-12-01;20;31;39;40;48;05;07;0;0;lose
2020-12-01;11;13;21;41;43;05;11;0;0;lose
2020-12-01;01;11;34;39;49;02;10;0;0;lose
2020-11-27;2;5;8;14;16;8;9;0;162000000;win
2020-11-27;04;22;40;42;45;06;10;0;0;lose
2020-11-27;02;09;15;32;41;04;08;0;0;lose
2020-11-27;27;32;36;42;50;09;11;0;0;lose
2020-11-27;11;20;29;38;45;03;09;0;0;lose
2020-11-24;25;33;38;42;50;8;12;0;143000000;win
2020-11-24;06;12;16;28;34;06;09;0;0;lose
2020-11-24;10;22;26;37;40;09;10;0;0;lose
2020-11-24;06;27;42;43;44;02;08;0;0;lose
2020-11-24;28;30;36;39;43;06;08;0;0;lose
2020-11-20;28;29;39;48;50;5;7;0;130000000;win
2020-11-20;04;17;23;34;50;01;04;0;0;lose
2020-11-20;13;22;26;38;48;07;09;0;0;lose
2020-11-20;18;20;29;31;48;05;06;0;0;lose
2020-11-20;10;22;35;42;43;08;09;0;0;lose
2020-11-17;16;19;25;30;44;2;6;0;74000000;win
2020-11-17;04;16;21;40;46;02;05;0;0;lose
2020-11-17;04;06;08;14;38;01;03;0;0;lose
2020-11-17;28;29;32;46;49;02;11;0;0;lose
2020-11-17;02;13;19;25;35;09;12;0;0;lose
2020-11-13;1;5;17;28;31;1;10;0;64000000;win
2020-11-13;07;08;26;27;49;01;09;0;0;lose
2020-11-13;27;28;30;32;47;02;04;0;0;lose
2020-11-13;03;30;32;48;50;07;10;0;0;lose
2020-11-13;02;14;29;32;33;09;10;0;0;lose
2020-11-10;3;19;29;32;38;5;12;0;49000000;win
2020-11-10;18;21;23;34;45;07;11;0;0;lose
2020-11-10;13;25;29;42;50;04;09;0;0;lose
2020-11-10;01;17;31;34;38;06;10;0;0;lose
2020-11-10;12;21;22;41;47;01;08;0;0;lose
2020-11-06;7;12;37;40;50;1;2;0;39000000;win
2020-11-06;23;25;28;29;45;01;12;0;0;lose
2020-11-06;19;21;26;47;49;03;09;0;0;lose
2020-11-06;22;37;44;47;50;08;09;0;0;lose
2020-11-06;25;29;37;40;43;04;08;0;0;lose
2020-11-03;5;7;18;20;30;6;7;0;26000000;win
2020-11-03;04;06;10;39;48;01;09;0;0;lose
2020-11-03;04;25;33;39;41;01;07;0;0;lose
2020-11-03;23;26;37;40;46;03;05;0;0;lose
2020-11-03;01;04;05;27;34;01;10;0;0;lose
2020-10-30;12;16;20;21;28;3;9;0;17000000;win
2020-10-30;02;32;36;37;49;05;08;0;0;lose
2020-10-30;07;18;23;31;38;02;12;0;0;lose
2020-10-30;12;28;35;44;48;04;08;0;0;lose
2020-10-30;10;15;29;37;39;09;10;0;0;lose
2020-10-27;13;15;28;32;44;3;12;1;87000000;win
2020-10-27;02;08;15;33;40;05;11;0;0;lose
2020-10-27;03;19;30;39;41;01;08;0;0;lose
2020-10-27;20;30;33;38;39;11;12;0;0;lose
2020-10-27;01;09;13;41;43;05;09;0;0;lose
2020-10-23;10;15;19;21;23;3;12;0;77000000;win
2020-10-23;05;06;18;20;28;06;10;0;0;lose
2020-10-23;04;24;26;31;38;09;12;0;0;lose
2020-10-23;19;25;37;38;48;10;12;0;0;lose
2020-10-23;02;06;17;29;41;02;04;0;0;lose
2020-10-20;5;6;15;37;42;3;4;0;64000000;win
2020-10-20;04;19;29;38;43;04;07;0;0;lose
2020-10-20;20;23;24;42;47;02;10;0;0;lose
2020-10-20;04;35;41;46;50;09;10;0;0;lose
2020-10-20;08;15;18;28;30;04;06;0;0;lose
2020-10-16;15;33;38;40;50;3;6;0;53000000;win
2020-10-16;02;16;28;38;50;03;07;0;0;lose
2020-10-16;01;11;13;39;50;07;12;0;0;lose
2020-10-16;07;22;31;37;41;04;06;0;0;lose
2020-10-16;19;23;25;29;46;01;05;0;0;lose
2020-10-13;5;14;38;41;46;1;10;0;39000000;win
2020-10-13;01;25;39;41;47;01;08;0;0;lose
2020-10-13;01;03;18;41;47;05;07;0;0;lose
2020-10-13;14;28;30;34;50;04;06;0;0;lose
2020-10-13;05;09;35;42;43;05;10;0;0;lose
2020-10-09;11;15;35;41;50;5;8;0;29000000;win
2020-10-09;01;08;14;35;50;01;04;0;0;lose
2020-10-09;11;24;39;49;50;02;05;0;0;lose
2020-10-09;20;24;36;41;45;05;11;0;0;lose
2020-10-09;05;23;25;45;47;06;10;0;0;lose
2020-10-06;4;21;36;41;47;9;11;0;17000000;win
2020-10-06;12;25;27;28;32;05;12;0;0;lose
2020-10-06;01;12;29;46;49;07;08;0;0;lose
2020-10-06;07;12;14;30;44;03;09;0;0;lose
2020-10-06;02;06;11;22;32;09;12;0;0;lose
2020-10-02;6;12;15;40;45;3;9;1;29000000;win
2020-10-02;03;23;29;42;48;04;05;0;0;lose
2020-10-02;03;21;26;33;35;02;10;0;0;lose
2020-10-02;06;08;10;18;45;03;04;0;0;lose
2020-10-02;05;08;25;42;48;02;09;0;0;lose
2020-09-29;4;14;16;41;44;11;12;0;17000000;win
2020-09-29;01;13;15;17;34;02;10;0;0;lose
2020-09-29;19;21;22;35;36;02;05;0;0;lose
2020-09-29;04;15;17;29;47;03;10;0;0;lose
2020-09-29;16;22;34;35;36;03;07;0;0;lose
2020-09-25;19;23;34;37;45;1;7;1;130000000;win
2020-09-25;02;03;04;17;47;01;08;0;0;lose
2020-09-25;10;12;18;19;40;06;09;0;0;lose
2020-09-25;03;13;30;40;48;02;04;0;0;lose
2020-09-25;19;25;27;43;45;05;06;0;0;lose
2020-09-22;16;25;28;39;40;1;6;0;76000000;win
2020-09-22;15;27;32;38;39;03;07;0;0;lose
2020-09-22;06;15;16;31;42;02;04;0;0;lose
2020-09-22;04;05;34;38;41;02;06;0;0;lose
2020-09-22;07;10;30;44;50;02;09;0;0;lose
2020-09-18;2;10;19;25;45;1;7;0;67000000;win
2020-09-18;13;20;23;28;46;07;08;0;0;lose
2020-09-18;27;30;33;41;50;05;07;0;0;lose
2020-09-18;05;26;27;41;50;07;08;0;0;lose
2020-09-18;03;27;30;31;48;05;08;0;0;lose
2020-09-15;16;20;25;30;38;6;8;0;50000000;win
2020-09-15;13;18;32;34;43;02;12;0;0;lose
2020-09-15;05;07;25;40;50;03;06;0;0;lose
2020-09-15;01;11;14;38;44;04;08;0;0;lose
2020-09-15;12;21;26;27;48;03;07;0;0;lose
2020-09-11;34;38;42;43;45;9;12;0;40000000;win
2020-09-11;11;20;34;48;50;03;04;0;0;lose
2020-09-11;10;21;41;46;49;08;12;0;0;lose
2020-09-11;06;08;16;24;34;08;11;0;0;lose
2020-09-11;02;20;22;25;30;07;10;0;0;lose
2020-09-08;2;9;31;35;41;9;12;0;26000000;win
2020-09-08;15;17;20;35;44;03;11;0;0;lose
2020-09-08;06;09;15;23;44;02;11;0;0;lose
2020-09-08;05;10;27;29;33;02;06;0;0;lose
2020-09-08;02;09;25;31;47;06;08;0;0;lose
2020-09-04;6;22;29;40;43;4;7;0;17000000;win
2020-09-04;02;06;15;26;43;01;10;0;0;lose
2020-09-04;15;17;23;36;48;04;10;0;0;lose
2020-09-04;03;11;16;27;38;03;05;0;0;lose
2020-09-04;02;11;27;29;46;08;09;0;0;lose
2020-09-01;4;8;10;33;46;8;11;1;156000000;win
2020-09-01;04;14;23;24;40;07;12;0;0;lose
2020-09-01;23;26;31;40;49;03;07;0;0;lose
2020-09-01;08;15;38;39;44;05;07;0;0;lose
2020-09-01;15;17;28;34;38;05;11;0;0;lose
2020-08-28;7;12;16;17;31;7;9;0;140000000;win
2020-08-28;03;15;18;24;29;06;08;0;0;lose
2020-08-28;12;23;24;37;48;02;05;0;0;lose
2020-08-28;03;11;14;44;47;02;07;0;0;lose
2020-08-28;04;05;34;36;38;01;12;0;0;lose
2020-08-25;7;18;30;37;39;8;10;0;122000000;win
2020-08-25;01;06;19;36;47;02;05;0;0;lose
2020-08-25;02;03;13;29;34;11;12;0;0;lose
2020-08-25;09;11;29;30;42;04;10;0;0;lose
2020-08-25;02;14;33;35;39;05;06;0;0;lose
2020-08-21;10;15;35;44;50;3;5;0;110000000;win
2020-08-21;08;19;22;26;41;10;11;0;0;lose
2020-08-21;15;20;25;32;41;01;03;0;0;lose
2020-08-21;01;34;40;42;48;02;05;0;0;lose
2020-08-21;13;16;20;40;47;02;05;0;0;lose
2020-08-18;6;12;17;34;42;5;12;0;95000000;win
2020-08-18;26;33;35;40;46;10;12;0;0;lose
2020-08-18;27;36;41;47;48;02;08;0;0;lose
2020-08-18;07;15;32;35;38;07;10;0;0;lose
2020-08-18;12;20;26;45;49;06;09;0;0;lose
2020-08-14;9;10;19;42;49;4;12;0;85000000;win
2020-08-14;01;14;33;46;50;01;02;0;0;lose
2020-08-14;08;09;27;32;40;06;08;0;0;lose
2020-08-14;03;13;26;35;40;03;11;0;0;lose
2020-08-14;10;12;20;23;26;08;10;0;0;lose
2020-08-11;8;13;14;42;50;3;9;0;73000000;win
2020-08-11;04;18;30;45;47;08;09;0;0;lose
2020-08-11;03;10;36;37;45;08;10;0;0;lose
2020-08-11;09;19;22;30;43;03;09;0;0;lose
2020-08-11;05;23;27;34;38;08;09;0;0;lose
2020-08-07;5;20;21;36;41;6;11;0;64000000;win
2020-08-07;30;31;33;40;41;08;11;0;0;lose
2020-08-07;03;15;21;25;30;02;11;0;0;lose
2020-08-07;12;14;21;24;25;08;12;0;0;lose
2020-08-07;14;23;24;30;32;04;09;0;0;lose
2020-08-04;1;2;5;15;42;5;8;0;49000000;win
2020-08-04;23;28;35;45;46;06;11;0;0;lose
2020-08-04;03;14;17;24;50;03;05;0;0;lose
2020-08-04;01;11;19;24;50;01;04;0;0;lose
2020-08-04;02;04;29;30;37;09;10;0;0;lose
2020-07-31;21;24;30;46;49;2;5;0;39000000;win
2020-07-31;29;30;37;45;46;08;11;0;0;lose
2020-07-31;09;17;42;47;49;03;09;0;0;lose
2020-07-31;02;11;25;27;33;02;06;0;0;lose
2020-07-31;03;08;25;29;40;03;12;0;0;lose
2020-07-28;9;13;15;17;34;2;7;0;26000000;win
2020-07-28;15;17;40;41;44;01;10;0;0;lose
2020-07-28;16;17;25;35;38;01;07;0;0;lose
2020-07-28;24;29;40;46;47;01;10;0;0;lose
2020-07-28;02;40;44;46;49;08;09;0;0;lose
2020-07-24;8;9;27;28;50;4;12;0;17000000;win
2020-07-24;24;29;39;45;47;04;12;0;0;lose
2020-07-24;09;21;35;43;47;06;09;0;0;lose
2020-07-24;02;19;37;43;47;02;05;0;0;lose
2020-07-24;05;18;39;45;46;03;05;0;0;lose
2020-07-21;14;15;24;29;42;2;4;1;50000000;win
2020-07-21;01;18;36;44;49;10;12;0;0;lose
2020-07-21;13;26;30;34;37;02;12;0;0;lose
2020-07-21;01;15;17;28;32;02;12;0;0;lose
2020-07-21;04;05;14;34;42;04;07;0;0;lose
2020-07-17;7;15;27;41;43;7;9;0;39000000;win
2020-07-17;06;12;25;26;36;10;11;0;0;lose
2020-07-17;16;23;24;34;43;01;06;0;0;lose
2020-07-17;06;07;12;17;26;01;08;0;0;lose
2020-07-17;02;29;31;33;43;01;11;0;0;lose
2020-07-14;11;22;30;37;47;9;10;0;26000000;win
2020-07-14;07;12;20;27;44;04;06;0;0;lose
2020-07-14;22;31;34;35;46;06;08;0;0;lose
2020-07-14;05;30;48;49;50;07;09;0;0;lose
2020-07-14;02;13;24;30;41;04;08;0;0;lose
2020-07-10;15;17;23;30;38;2;7;0;17000000;win
2020-07-10;15;16;21;37;47;01;04;0;0;lose
2020-07-10;20;24;27;49;50;03;07;0;0;lose
2020-07-10;02;15;25;43;49;01;07;0;0;lose
2020-07-10;16;19;20;35;48;03;07;0;0;lose
2020-07-07;12;16;23;33;41;8;10;1;143000000;win
2020-07-07;09;15;16;21;29;01;05;0;0;lose
2020-07-07;11;22;36;39;45;05;10;0;0;lose
2020-07-07;02;06;40;44;49;01;03;0;0;lose
2020-07-07;16;25;35;43;45;10;12;0;0;lose
2020-07-03;4;16;27;37;39;3;6;0;130000000;win
2020-07-03;13;15;25;35;42;06;07;0;0;lose
2020-07-03;08;12;13;33;34;01;04;0;0;lose
2020-07-03;03;05;17;26;36;01;03;0;0;lose
2020-07-03;23;32;35;40;45;06;08;0;0;lose
2020-06-30;1;6;11;28;42;2;10;0;61000000;win
2020-06-30;08;14;18;23;40;02;11;0;0;lose
2020-06-30;01;09;29;36;46;01;07;0;0;lose
2020-06-30;01;26;30;34;42;01;06;0;0;lose
2020-06-30;15;23;34;35;43;05;08;0;0;lose
2020-06-26;1;10;12;21;26;5;11;0;51000000;win
2020-06-26;13;17;31;32;37;04;10;0;0;lose
2020-06-26;06;16;23;38;44;04;08;0;0;lose
2020-06-26;10;17;24;37;49;05;11;0;0;lose
2020-06-26;01;07;41;42;47;11;12;0;0;lose
2020-06-23;2;12;19;46;49;1;8;0;38000000;win
2020-06-23;07;08;11;15;32;07;11;0;0;lose
2020-06-23;03;08;13;27;37;03;12;0;0;lose
2020-06-23;01;04;20;43;50;07;11;0;0;lose
2020-06-23;24;25;29;42;43;02;06;0;0;lose
2020-06-19;5;14;19;24;43;3;11;0;28000000;win
2020-06-19;05;07;14;27;50;05;06;0;0;lose
2020-06-19;04;09;15;23;30;03;12;0;0;lose
2020-06-19;24;30;37;48;49;06;07;0;0;lose
2020-06-19;07;31;33;46;47;03;04;0;0;lose
2020-06-16;4;9;11;17;39;2;10;0;17000000;win
2020-06-16;28;29;35;37;42;03;07;0;0;lose
2020-06-16;11;18;28;37;43;08;12;0;0;lose
2020-06-16;16;24;36;40;42;03;07;0;0;lose
2020-06-16;01;03;13;26;29;03;09;0;0;lose
2020-06-12;2;24;39;45;46;4;8;1;50000000;win
2020-06-12;02;05;06;31;44;01;02;0;0;lose
2020-06-12;15;23;28;45;47;06;08;0;0;lose
2020-06-12;11;15;23;44;46;09;12;0;0;lose
2020-06-12;11;12;16;26;39;05;07;0;0;lose
2020-06-09;5;15;27;36;46;2;8;0;37000000;win
2020-06-09;11;12;13;14;34;02;08;0;0;lose
2020-06-09;03;14;37;38;39;05;06;0;0;lose
2020-06-09;02;12;20;37;49;01;04;0;0;lose
2020-06-09;12;18;34;35;49;02;12;0;0;lose
2020-06-05;5;11;17;24;37;3;6;0;28000000;win
2020-06-05;18;22;39;40;49;07;12;0;0;lose
2020-06-05;16;25;28;37;45;01;07;0;0;lose
2020-06-05;01;09;16;35;49;09;12;0;0;lose
2020-06-05;08;16;25;41;44;02;11;0;0;lose
2020-06-02;10;12;22;26;49;7;11;0;17000000;win
2020-06-02;09;13;33;42;43;08;10;0;0;lose
2020-06-02;10;15;28;43;45;03;05;0;0;lose
2020-06-02;03;19;20;27;29;03;04;0;0;lose
2020-06-02;06;08;18;24;45;09;10;0;0;lose
2020-05-29;4;8;11;19;46;4;8;1;17000000;win
2020-05-29;03;06;16;31;39;03;11;0;0;lose
2020-05-29;09;15;22;26;27;01;03;0;0;lose
2020-05-29;04;23;29;47;50;04;12;0;0;lose
2020-05-29;04;12;21;28;33;04;10;0;0;lose
2020-05-26;4;9;14;21;27;4;6;2;37000000;win
2020-05-26;03;32;39;48;49;02;07;0;0;lose
2020-05-26;01;03;15;22;24;03;08;0;0;lose
2020-05-26;16;24;25;33;36;01;09;0;0;lose
2020-05-26;03;25;36;46;47;11;12;0;0;lose
2020-05-22;3;18;22;27;32;2;7;0;27000000;win
2020-05-22;06;16;20;27;35;03;06;0;0;lose
2020-05-22;12;21;22;23;35;02;07;0;0;lose
2020-05-22;21;27;29;48;50;01;06;0;0;lose
2020-05-22;03;08;14;28;43;09;12;0;0;lose
2020-05-19;5;25;32;37;43;6;7;0;17000000;win
2020-05-19;03;29;31;40;47;01;02;0;0;lose
2020-05-19;01;16;19;28;36;02;07;0;0;lose
2020-05-19;11;27;33;35;36;01;08;0;0;lose
2020-05-19;16;19;38;41;48;05;09;0;0;lose
2020-05-15;11;23;32;34;39;1;6;1;72000000;win
2020-05-15;07;13;18;21;49;04;06;0;0;lose
2020-05-15;15;17;20;35;42;08;12;0;0;lose
2020-05-15;04;09;22;36;47;04;05;0;0;lose
2020-05-15;04;15;20;36;48;05;08;0;0;lose
2020-05-12;9;16;29;37;39;4;11;0;63000000;win
2020-05-12;13;37;40;43;47;02;04;0;0;lose
2020-05-12;17;37;39;40;41;05;12;0;0;lose
2020-05-12;18;24;42;49;50;05;07;0;0;lose
2020-05-12;09;18;21;32;36;07;09;0;0;lose
2020-05-08;8;25;32;33;38;7;9;0;56000000;win
2020-05-08;10;17;25;39;45;09;11;0;0;lose
2020-05-08;03;06;09;19;31;03;12;0;0;lose
2020-05-08;02;05;08;14;43;01;02;0;0;lose
2020-05-08;03;17;22;43;48;01;04;0;0;lose
2020-05-05;2;10;22;27;41;2;3;0;48000000;win
2020-05-05;02;16;19;32;35;08;11;0;0;lose
2020-05-05;05;12;15;28;29;06;11;0;0;lose
2020-05-05;06;10;31;39;48;02;04;0;0;lose
2020-05-05;01;30;31;32;39;02;08;0;0;lose
2020-05-01;19;20;38;45;47;2;6;0;40000000;win
2020-05-01;04;11;12;19;31;01;04;0;0;lose
2020-05-01;10;15;23;30;34;05;12;0;0;lose
2020-05-01;11;21;26;30;46;07;12;0;0;lose
2020-05-01;19;23;34;37;38;06;10;0;0;lose
2020-04-28;15;23;26;28;32;1;5;0;32000000;win
2020-04-28;10;16;22;34;39;03;06;0;0;lose
2020-04-28;11;14;17;23;42;01;05;0;0;lose
2020-04-28;03;25;38;42;48;04;06;0;0;lose
2020-04-28;17;25;39;41;45;09;11;0;0;lose
2020-04-24;1;5;19;21;28;4;7;0;25000000;win
2020-04-24;17;22;23;25;41;01;03;0;0;lose
2020-04-24;05;10;20;29;31;03;05;0;0;lose
2020-04-24;01;03;24;36;40;03;12;0;0;lose
2020-04-24;15;17;25;38;45;06;07;0;0;lose
2020-04-21;10;11;14;23;28;6;8;0;17000000;win
2020-04-21;09;15;24;26;48;03;10;0;0;lose
2020-04-21;01;22;33;37;47;01;07;0;0;lose
2020-04-21;07;10;11;33;45;02;12;0;0;lose
2020-04-21;11;31;33;34;41;04;06;0;0;lose
2020-04-17;16;28;32;37;45;1;11;1;66000000;win
2020-04-17;03;05;27;32;35;02;04;0;0;lose
2020-04-17;03;19;20;36;37;04;05;0;0;lose
2020-04-17;09;16;28;30;34;06;07;0;0;lose
2020-04-17;06;14;34;40;42;06;12;0;0;lose
2020-04-14;6;29;34;35;40;4;11;0;58000000;win
2020-04-14;06;09;17;26;44;03;10;0;0;lose
2020-04-14;09;18;31;35;49;05;12;0;0;lose
2020-04-14;07;09;20;21;27;01;05;0;0;lose
2020-04-14;07;15;16;27;45;06;08;0;0;lose
2020-04-10;3;10;17;33;39;1;4;0;52000000;win
2020-04-10;04;18;20;22;24;04;07;0;0;lose
2020-04-10;04;06;08;22;49;01;03;0;0;lose
2020-04-10;10;19;38;39;43;07;08;0;0;lose
2020-04-10;09;18;38;45;46;02;04;0;0;lose
2020-04-07;4;5;14;33;48;7;12;0;45000000;win
2020-04-07;01;11;23;33;50;07;12;0;0;lose
2020-04-07;19;23;33;44;49;08;11;0;0;lose
2020-04-07;05;13;21;24;47;04;05;0;0;lose
2020-04-07;10;24;28;30;36;03;04;0;0;lose
2020-04-03;16;19;34;46;50;2;6;0;37000000;win
2020-04-03;04;09;21;33;48;02;05;0;0;lose
2020-04-03;03;07;24;25;30;04;05;0;0;lose
2020-04-03;07;10;18;19;40;02;07;0;0;lose
2020-04-03;08;11;22;43;50;04;05;0;0;lose
2020-03-31;12;17;24;30;36;1;9;0;29000000;win
2020-03-31;01;14;18;27;47;01;02;0;0;lose
2020-03-31;01;10;18;27;47;01;03;0;0;lose
2020-03-31;10;18;28;36;39;03;08;0;0;lose
2020-03-31;03;11;27;31;49;04;06;0;0;lose
2020-03-27;11;14;27;41;46;2;3;0;24000000;win
2020-03-27;21;26;31;42;43;03;10;0;0;lose
2020-03-27;09;35;37;42;50;10;12;0;0;lose
2020-03-27;08;13;14;15;28;04;09;0;0;lose
2020-03-27;14;17;20;26;44;10;12;0;0;lose
2020-03-24;7;12;26;30;33;10;11;0;17000000;win
2020-03-24;03;04;32;37;42;06;12;0;0;lose
2020-03-24;01;05;12;22;24;06;12;0;0;lose
2020-03-24;15;21;31;40;48;07;08;0;0;lose
2020-03-24;02;04;11;12;41;07;08;0;0;lose
2020-03-20;3;9;20;34;40;6;12;1;17000000;win
2020-03-20;19;20;28;36;40;02;04;0;0;lose
2020-03-20;04;14;18;25;28;04;08;0;0;lose
2020-03-20;11;23;41;45;46;04;05;0;0;lose
2020-03-20;04;20;30;43;47;01;02;0;0;lose
2020-03-17;5;7;8;16;20;2;12;1;65000000;win
2020-03-17;07;17;35;43;50;05;10;0;0;lose
2020-03-17;09;16;19;44;45;05;12;0;0;lose
2020-03-17;01;28;35;40;49;03;04;0;0;lose
2020-03-17;06;10;20;33;47;01;08;0;0;lose
2020-03-13;3;11;21;27;36;9;10;0;54000000;win
2020-03-13;10;11;31;38;40;04;08;0;0;lose
2020-03-13;01;23;31;39;40;06;10;0;0;lose
2020-03-13;01;11;17;24;42;07;08;0;0;lose
2020-03-13;14;16;22;23;36;09;12;0;0;lose
2020-03-10;11;23;30;37;43;5;12;0;40000000;win
2020-03-10;06;18;34;42;50;02;11;0;0;lose
2020-03-10;17;24;26;31;43;03;08;0;0;lose
2020-03-10;13;29;36;42;45;01;09;0;0;lose
2020-03-10;02;15;24;35;50;05;12;0;0;lose
2020-03-06;15;38;43;45;46;1;11;0;30000000;win
2020-03-06;08;09;11;34;50;01;06;0;0;lose
2020-03-06;03;14;26;30;39;08;09;0;0;lose
2020-03-06;01;05;15;19;48;02;05;0;0;lose
2020-03-06;01;27;31;38;43;01;03;0;0;lose
2020-03-03;4;14;27;44;45;1;10;0;17000000;win
2020-03-03;05;08;34;40;42;04;06;0;0;lose
2020-03-03;06;20;33;35;48;10;11;0;0;lose
2020-03-03;10;23;29;34;40;06;10;0;0;lose
2020-03-03;05;07;12;26;43;01;05;0;0;lose
2020-02-28;8;11;20;22;23;3;4;1;66000000;win
2020-02-28;16;23;27;38;39;05;11;0;0;lose
2020-02-28;02;17;19;31;41;02;03;0;0;lose
2020-02-28;20;21;22;33;39;07;09;0;0;lose
2020-02-28;01;06;24;31;48;02;05;0;0;lose
2020-02-25;1;4;18;27;42;4;6;0;51000000;win
2020-02-25;15;34;35;37;38;04;09;0;0;lose
2020-02-25;03;11;12;35;46;05;06;0;0;lose
2020-02-25;02;11;32;35;41;01;05;0;0;lose
2020-02-25;06;18;19;20;42;02;05;0;0;lose
2020-02-21;7;23;30;32;45;5;9;0;41000000;win
2020-02-21;02;06;09;16;34;08;10;0;0;lose
2020-02-21;01;13;21;42;43;08;11;0;0;lose
2020-02-21;14;30;31;40;45;02;08;0;0;lose
2020-02-21;09;32;33;37;40;06;09;0;0;lose
2020-02-18;11;32;34;38;47;2;10;0;27000000;win
2020-02-18;01;02;07;11;29;02;06;0;0;lose
2020-02-18;11;40;41;42;49;01;08;0;0;lose
2020-02-18;11;12;17;30;47;02;11;0;0;lose
2020-02-18;21;35;43;44;48;02;12;0;0;lose
2020-02-14;5;20;35;41;49;6;10;0;17000000;win
2020-02-14;20;23;37;43;50;04;09;0;0;lose
2020-02-14;07;12;22;33;48;09;12;0;0;lose
2020-02-14;05;16;27;34;40;08;11;0;0;lose
2020-02-14;13;15;18;19;46;03;09;0;0;lose
2020-02-11;24;26;32;43;46;6;10;1;17000000;win
2020-02-11;06;29;35;43;49;09;10;0;0;lose
2020-02-11;08;20;27;32;39;08;12;0;0;lose
2020-02-11;20;21;26;39;44;07;11;0;0;lose
2020-02-11;13;14;25;26;33;03;04;0;0;lose
2020-02-07;9;15;17;25;40;3;9;1;130000000;win
2020-02-07;15;23;26;29;30;11;12;0;0;lose
2020-02-07;11;15;25;32;46;07;09;0;0;lose
2020-02-07;02;17;27;37;44;07;08;0;0;lose
2020-02-07;04;15;20;27;32;02;09;0;0;lose
2020-02-04;21;23;33;35;47;6;7;0;38000000;win
2020-02-04;05;18;30;43;45;04;05;0;0;lose
2020-02-04;17;22;38;39;47;01;08;0;0;lose
2020-02-04;02;10;20;23;49;10;11;0;0;lose
2020-02-04;05;14;15;29;38;03;07;0;0;lose
2020-01-31;13;18;20;23;30;2;4;0;28000000;win
2020-01-31;15;16;38;40;48;07;12;0;0;lose
2020-01-31;11;24;37;38;48;02;04;0;0;lose
2020-01-31;06;16;18;20;26;01;08;0;0;lose
2020-01-31;10;28;35;45;49;01;08;0;0;lose
2020-01-28;1;19;27;31;38;4;5;0;17000000;win
2020-01-28;31;34;35;43;49;01;07;0;0;lose
2020-01-28;01;05;14;21;44;01;06;0;0;lose
2020-01-28;02;03;07;47;48;03;06;0;0;lose
2020-01-28;08;15;22;41;44;01;11;0;0;lose
2020-01-24;3;4;6;9;24;5;8;1;28000000;win
2020-01-24;03;15;17;28;34;02;10;0;0;lose
2020-01-24;13;23;25;37;40;05;06;0;0;lose
2020-01-24;03;05;10;17;19;05;11;0;0;lose
2020-01-24;04;37;40;45;47;02;05;0;0;lose
2020-01-21;10;11;24;36;46;3;5;0;17000000;win
2020-01-21;09;16;18;30;47;04;11;0;0;lose
2020-01-21;03;10;14;22;33;03;05;0;0;lose
2020-01-21;16;35;40;41;45;03;10;0;0;lose
2020-01-21;03;09;38;46;47;08;09;0;0;lose
2020-01-17;8;19;20;29;44;3;8;1;100000000;win
2020-01-17;18;22;25;35;43;01;03;0;0;lose
2020-01-17;09;20;30;42;49;01;05;0;0;lose
2020-01-17;11;23;25;29;34;03;11;0;0;lose
